informant_id,CONJ,IC,STR/SL,ANSWER,cause_effect,context
15,so,ic1,sl,yes,eff,no_bias
15,so,ic1,str,no,eff,no_bias
15,if,ic2,str,no,eff,no_bias
15,if,ic2,sl,yes,eff,no_bias
15,so,ic1,sl,yes,cau,no_bias
15,so,ic1,str,no,cau,no_bias
15,if,non,str,no,eff,no_bias
15,if,non,sl,yes,eff,no_bias
15,if,non,sl,yes,eff,no_bias
15,if,non,str,no,eff,no_bias
15,and,ic1,sl,yes,,no_bias
15,and,ic1,str,no,,no_bias
15,if,non,str,no,eff,no_bias
15,if,non,sl,yes,eff,no_bias
15,so,ic1,sl,yes,eff,no_bias
15,so,ic1,str,no,eff,no_bias
15,so,ic2,sl,yes,eff,no_bias
15,so,ic2,str,no,eff,no_bias
15,and,ic2,sl,yes,,no_bias
15,and,ic2,str,no,,no_bias
15,and,ic2,str,yes,,no_bias
15,and,ic2,sl,no,,no_bias
15,if,ic2,str,yes,eff,no_bias
15,if,ic2,sl,no,eff,no_bias
15,and,ic1,sl,yes,,no_bias
15,and,ic1,str,yes,,no_bias
15,so,ic2,str,yes,cau,no_bias
15,so,ic2,sl,no,cau,no_bias
15,if,ic2,sl,yes,eff,no_bias
15,if,ic2,str,no,eff,no_bias
15,so,ic1,sl,yes,cau,no_bias
15,so,ic1,str,yes,cau,no_bias
15,and,ic2,str,no,,no_bias
15,and,ic2,sl,yes,,no_bias
15,if,non,str,yes,eff,no_bias
15,if,non,sl,no,eff,no_bias
15,if,ic1,str,yes,eff,no_bias
15,if,ic1,sl,no,eff,no_bias
15,if,ic2,sl,yes,eff,no_bias
15,if,ic2,str,yes,eff,no_bias
15,if,ic1,sl,no,eff,no_bias
15,if,ic1,str,yes,eff,no_bias
15,if,ic1,str,yes,eff,no_bias
15,if,ic1,sl,no,eff,no_bias
15,so,non,str,yes,cau,no_bias
15,so,non,sl,no,cau,no_bias
15,if,ic1,sl,yes,eff,no_bias
15,if,ic1,str,no,eff,no_bias
15,and,non,sl,yes,,no_bias
15,and,non,str,no,,no_bias
15,so,non,sl,yes,eff,no_bias
15,so,non,str,no,eff,no_bias
15,so,non,sl,yes,eff,no_bias
15,so,non,str,yes,eff,no_bias
101,and,ic1,sl,yes,,no_bias
101,and,ic1,str,no,,no_bias
101,so,non,str,no,cau,no_bias
101,so,non,sl,yes,cau,no_bias
101,and,ic1,sl,yes,,no_bias
101,and,ic1,str,no,,no_bias
101,and,ic2,str,no,,no_bias
101,and,ic2,sl,yes,,no_bias
101,and,non,str,yes,,no_bias
101,and,non,sl,no,,no_bias
101,so,ic2,str,yes,cau,no_bias
101,so,ic2,sl,no,cau,no_bias
101,and,non,sl,no,,no_bias
101,and,non,str,yes,,no_bias
101,and,non,str,yes,,no_bias
101,and,non,sl,no,,no_bias
101,so,ic2,str,no,eff,no_bias
101,so,ic2,sl,yes,eff,no_bias
101,so,ic1,sl,yes,eff,no_bias
101,so,ic1,str,no,eff,no_bias
101,if,ic2,str,yes,eff,no_bias
101,if,ic2,sl,no,eff,no_bias
101,so,ic1,sl,yes,cau,no_bias
101,so,ic1,str,no,cau,no_bias
101,if,non,str,yes,eff,no_bias
101,if,non,sl,no,eff,no_bias
101,if,non,sl,yes,eff,no_bias
101,if,non,str,no,eff,no_bias
101,and,ic1,sl,yes,,no_bias
101,and,ic1,str,no,,no_bias
101,if,non,str,yes,eff,no_bias
101,if,non,sl,no,eff,no_bias
101,so,ic1,sl,no,eff,no_bias
101,so,ic1,str,yes,eff,no_bias
101,so,ic2,sl,no,eff,no_bias
101,so,ic2,str,yes,eff,no_bias
101,and,ic2,sl,yes,,no_bias
101,and,ic2,str,no,,no_bias
101,and,ic2,str,yes,,no_bias
101,and,ic2,sl,no,,no_bias
101,if,ic2,str,no,eff,no_bias
101,if,ic2,sl,yes,eff,no_bias
101,and,ic1,sl,yes,,no_bias
101,and,ic1,str,no,,no_bias
101,so,ic2,str,no,cau,no_bias
101,so,ic2,sl,yes,cau,no_bias
101,if,ic2,sl,no,eff,no_bias
101,if,ic2,str,yes,eff,no_bias
101,so,ic1,sl,no,cau,no_bias
101,so,ic1,str,yes,cau,no_bias
101,and,ic2,str,no,,no_bias
101,and,ic2,sl,yes,,no_bias
101,if,non,str,yes,eff,no_bias
101,if,non,sl,no,eff,no_bias
101,if,ic1,str,no,eff,no_bias
101,if,ic1,sl,yes,eff,no_bias
101,if,ic2,sl,no,eff,no_bias
101,if,ic2,str,yes,eff,no_bias
101,if,ic1,sl,no,eff,no_bias
101,if,ic1,str,yes,eff,no_bias
101,if,ic1,str,yes,eff,no_bias
101,if,ic1,sl,no,eff,no_bias
101,so,non,str,no,cau,no_bias
101,so,non,sl,yes,cau,no_bias
101,if,ic1,sl,yes,eff,no_bias
101,if,ic1,str,no,eff,no_bias
101,and,non,sl,yes,,no_bias
101,and,non,str,no,,no_bias
101,so,non,sl,no,eff,no_bias
101,so,non,str,yes,eff,no_bias
101,so,non,sl,yes,eff,no_bias
101,so,non,str,no,eff,no_bias
102,and,ic1,sl,yes,,no_bias
102,and,ic1,str,no,,no_bias
102,so,non,str,no,cau,no_bias
102,so,non,sl,yes,cau,no_bias
102,and,ic1,sl,yes,,no_bias
102,and,ic1,str,no,,no_bias
102,and,ic2,str,no,,no_bias
102,and,ic2,sl,yes,,no_bias
102,and,non,str,no,,no_bias
102,and,non,sl,yes,,no_bias
102,so,ic2,str,no,cau,no_bias
102,so,ic2,sl,yes,cau,no_bias
102,and,non,sl,yes,,no_bias
102,and,non,str,no,,no_bias
102,and,non,str,yes,,no_bias
102,and,non,sl,yes,,no_bias
102,so,ic2,str,yes,eff,no_bias
102,so,ic2,sl,no,eff,no_bias
102,so,ic1,sl,yes,eff,no_bias
102,so,ic1,str,no,eff,no_bias
102,if,ic2,str,no,eff,no_bias
102,if,ic2,sl,yes,eff,no_bias
102,so,ic1,sl,yes,cau,no_bias
102,so,ic1,str,no,cau,no_bias
102,if,non,str,yes,eff,no_bias
102,if,non,sl,yes,eff,no_bias
102,if,non,sl,yes,eff,no_bias
102,if,non,str,no,eff,no_bias
102,and,ic1,sl,yes,,no_bias
102,and,ic1,str,no,,no_bias
102,if,non,str,yes,eff,no_bias
102,if,non,sl,yes,eff,no_bias
102,so,ic1,sl,yes,eff,no_bias
102,so,ic1,str,no,eff,no_bias
102,so,ic2,sl,yes,eff,no_bias
102,so,ic2,str,yes,eff,no_bias
102,and,ic2,sl,yes,,no_bias
102,and,ic2,str,yes,,no_bias
102,and,ic2,str,yes,,no_bias
102,and,ic2,sl,yes,,no_bias
102,if,ic2,str,no,eff,no_bias
102,if,ic2,sl,yes,eff,no_bias
102,and,ic1,sl,yes,,no_bias
102,and,ic1,str,no,,no_bias
102,so,ic2,str,yes,cau,no_bias
102,so,ic2,sl,yes,cau,no_bias
102,if,ic2,sl,yes,eff,no_bias
102,if,ic2,str,yes,eff,no_bias
102,so,ic1,sl,yes,cau,no_bias
102,so,ic1,str,no,cau,no_bias
102,and,ic2,str,no,,no_bias
102,and,ic2,sl,yes,,no_bias
102,if,non,str,yes,eff,no_bias
102,if,non,sl,yes,eff,no_bias
102,if,ic1,str,no,eff,no_bias
102,if,ic1,sl,yes,eff,no_bias
102,if,ic2,sl,yes,eff,no_bias
102,if,ic2,str,yes,eff,no_bias
102,if,ic1,sl,yes,eff,no_bias
102,if,ic1,str,yes,eff,no_bias
102,if,ic1,str,no,eff,no_bias
102,if,ic1,sl,yes,eff,no_bias
102,so,non,str,yes,cau,no_bias
102,so,non,sl,yes,cau,no_bias
102,if,ic1,sl,yes,eff,no_bias
102,if,ic1,str,no,eff,no_bias
102,and,non,sl,yes,,no_bias
102,and,non,str,no,,no_bias
102,so,non,sl,yes,eff,no_bias
102,so,non,str,yes,eff,no_bias
102,so,non,sl,yes,eff,no_bias
102,so,non,str,no,eff,no_bias
103,and,ic1,sl,yes,,no_bias
103,and,ic1,str,no,,no_bias
103,so,non,str,yes,cau,no_bias
103,so,non,sl,no,cau,no_bias
103,and,ic1,sl,yes,,no_bias
103,and,ic1,str,no,,no_bias
103,and,ic2,str,no,,no_bias
103,and,ic2,sl,yes,,no_bias
103,and,non,str,no,,no_bias
103,and,non,sl,yes,,no_bias
103,so,ic2,str,no,cau,no_bias
103,so,ic2,sl,yes,cau,no_bias
103,and,non,sl,yes,,no_bias
103,and,non,str,no,,no_bias
103,and,non,str,no,,no_bias
103,and,non,sl,yes,,no_bias
103,so,ic2,str,no,eff,no_bias
103,so,ic2,sl,yes,eff,no_bias
103,so,ic1,sl,yes,eff,no_bias
103,so,ic1,str,no,eff,no_bias
103,if,ic2,str,no,eff,no_bias
103,if,ic2,sl,yes,eff,no_bias
103,so,ic1,sl,yes,cau,no_bias
103,so,ic1,str,no,cau,no_bias
103,if,non,str,no,eff,no_bias
103,if,non,sl,yes,eff,no_bias
103,if,non,sl,yes,eff,no_bias
103,if,non,str,no,eff,no_bias
103,and,ic1,sl,yes,,no_bias
103,and,ic1,str,no,,no_bias
103,if,non,str,no,eff,no_bias
103,if,non,sl,yes,eff,no_bias
103,so,ic1,sl,yes,eff,no_bias
103,so,ic1,str,no,eff,no_bias
103,so,ic2,sl,yes,eff,no_bias
103,so,ic2,str,no,eff,no_bias
103,and,ic2,sl,yes,,no_bias
103,and,ic2,str,no,,no_bias
103,and,ic2,str,no,,no_bias
103,and,ic2,sl,yes,,no_bias
103,if,ic2,str,no,eff,no_bias
103,if,ic2,sl,yes,eff,no_bias
103,and,ic1,sl,yes,,no_bias
103,and,ic1,str,no,,no_bias
103,so,ic2,str,yes,cau,no_bias
103,so,ic2,sl,no,cau,no_bias
103,if,ic2,sl,yes,eff,no_bias
103,if,ic2,str,no,eff,no_bias
103,so,ic1,sl,yes,cau,no_bias
103,so,ic1,str,no,cau,no_bias
103,and,ic2,str,no,,no_bias
103,and,ic2,sl,yes,,no_bias
103,if,non,str,no,eff,no_bias
103,if,non,sl,yes,eff,no_bias
103,if,ic1,str,no,eff,no_bias
103,if,ic1,sl,yes,eff,no_bias
103,if,ic2,sl,yes,eff,no_bias
103,if,ic2,str,no,eff,no_bias
103,if,ic1,sl,yes,eff,no_bias
103,if,ic1,str,no,eff,no_bias
103,if,ic1,str,no,eff,no_bias
103,if,ic1,sl,yes,eff,no_bias
103,so,non,str,yes,cau,no_bias
103,so,non,sl,no,cau,no_bias
103,if,ic1,sl,yes,eff,no_bias
103,if,ic1,str,no,eff,no_bias
103,and,non,sl,yes,,no_bias
103,and,non,str,no,,no_bias
103,so,non,sl,yes,eff,no_bias
103,so,non,str,no,eff,no_bias
103,so,non,sl,yes,eff,no_bias
103,so,non,str,no,eff,no_bias
104,and,ic1,sl,yes,,no_bias
104,and,ic1,str,no,,no_bias
104,so,non,str,no,cau,no_bias
104,so,non,sl,yes,cau,no_bias
104,and,ic1,sl,yes,,no_bias
104,and,ic1,str,no,,no_bias
104,and,ic2,str,no,,no_bias
104,and,ic2,sl,yes,,no_bias
104,and,non,str,no,,no_bias
104,and,non,sl,yes,,no_bias
104,so,ic2,str,no,cau,no_bias
104,so,ic2,sl,yes,cau,no_bias
104,and,non,sl,yes,,no_bias
104,and,non,str,no,,no_bias
104,and,non,str,no,,no_bias
104,and,non,sl,yes,,no_bias
104,so,ic2,str,yes,eff,no_bias
104,so,ic2,sl,no,eff,no_bias
104,so,ic1,sl,yes,eff,no_bias
104,so,ic1,str,no,eff,no_bias
104,if,ic2,str,no,eff,no_bias
104,if,ic2,sl,yes,eff,no_bias
104,so,ic1,sl,yes,cau,no_bias
104,so,ic1,str,no,cau,no_bias
104,if,non,str,no,eff,no_bias
104,if,non,sl,yes,eff,no_bias
104,if,non,sl,yes,eff,no_bias
104,if,non,str,no,eff,no_bias
104,and,ic1,sl,yes,,no_bias
104,and,ic1,str,no,,no_bias
104,if,non,str,no,eff,no_bias
104,if,non,sl,yes,eff,no_bias
104,so,ic1,sl,yes,eff,no_bias
104,so,ic1,str,no,eff,no_bias
104,so,ic2,sl,yes,eff,no_bias
104,so,ic2,str,no,eff,no_bias
104,and,ic2,sl,yes,,no_bias
104,and,ic2,str,no,,no_bias
104,and,ic2,str,no,,no_bias
104,and,ic2,sl,yes,,no_bias
104,if,ic2,str,yes,eff,no_bias
104,if,ic2,sl,no,eff,no_bias
104,and,ic1,sl,yes,,no_bias
104,and,ic1,str,no,,no_bias
104,so,ic2,str,no,cau,no_bias
104,so,ic2,sl,yes,cau,no_bias
104,if,ic2,sl,yes,eff,no_bias
104,if,ic2,str,no,eff,no_bias
104,so,ic1,sl,yes,cau,no_bias
104,so,ic1,str,no,cau,no_bias
104,and,ic2,str,no,,no_bias
104,and,ic2,sl,yes,,no_bias
104,if,non,str,no,eff,no_bias
104,if,non,sl,yes,eff,no_bias
104,if,ic1,str,no,eff,no_bias
104,if,ic1,sl,yes,eff,no_bias
104,if,ic2,sl,no,eff,no_bias
104,if,ic2,str,yes,eff,no_bias
104,if,ic1,sl,yes,eff,no_bias
104,if,ic1,str,no,eff,no_bias
104,if,ic1,str,no,eff,no_bias
104,if,ic1,sl,yes,eff,no_bias
104,so,non,str,no,cau,no_bias
104,so,non,sl,yes,cau,no_bias
104,if,ic1,sl,yes,eff,no_bias
104,if,ic1,str,no,eff,no_bias
104,and,non,sl,yes,,no_bias
104,and,non,str,no,,no_bias
104,so,non,sl,no,eff,no_bias
104,so,non,str,yes,eff,no_bias
104,so,non,sl,yes,eff,no_bias
104,so,non,str,no,eff,no_bias
105,and,ic1,sl,yes,,no_bias
105,and,ic1,str,no,,no_bias
105,so,non,str,no,cau,no_bias
105,so,non,sl,yes,cau,no_bias
105,and,ic1,sl,yes,,no_bias
105,and,ic1,str,yes,,no_bias
105,and,ic2,str,yes,,no_bias
105,and,ic2,sl,yes,,no_bias
105,and,non,str,no,,no_bias
105,and,non,sl,yes,,no_bias
105,so,ic2,str,no,cau,no_bias
105,so,ic2,sl,no,cau,no_bias
105,and,non,sl,no,,no_bias
105,and,non,str,yes,,no_bias
105,and,non,str,yes,,no_bias
105,and,non,sl,no,,no_bias
105,so,ic2,str,yes,eff,no_bias
105,so,ic2,sl,no,eff,no_bias
105,so,ic1,sl,yes,eff,no_bias
105,so,ic1,str,no,eff,no_bias
105,if,ic2,str,no,eff,no_bias
105,if,ic2,sl,yes,eff,no_bias
105,so,ic1,sl,no,cau,no_bias
105,so,ic1,str,no,cau,no_bias
105,if,non,str,yes,eff,no_bias
105,if,non,sl,no,eff,no_bias
105,if,non,sl,yes,eff,no_bias
105,if,non,str,no,eff,no_bias
105,and,ic1,sl,yes,,no_bias
105,and,ic1,str,no,,no_bias
105,if,non,str,yes,eff,no_bias
105,if,non,sl,yes,eff,no_bias
105,so,ic1,sl,yes,eff,no_bias
105,so,ic1,str,no,eff,no_bias
105,so,ic2,sl,no,eff,no_bias
105,so,ic2,str,yes,eff,no_bias
105,and,ic2,sl,yes,,no_bias
105,and,ic2,str,no,,no_bias
105,and,ic2,str,yes,,no_bias
105,and,ic2,sl,yes,,no_bias
105,if,ic2,str,no,eff,no_bias
105,if,ic2,sl,yes,eff,no_bias
105,and,ic1,sl,yes,,no_bias
105,and,ic1,str,no,,no_bias
105,so,ic2,str,no,cau,no_bias
105,so,ic2,sl,no,cau,no_bias
105,if,ic2,sl,yes,eff,no_bias
105,if,ic2,str,yes,eff,no_bias
105,so,ic1,sl,no,cau,no_bias
105,so,ic1,str,no,cau,no_bias
105,and,ic2,str,no,,no_bias
105,and,ic2,sl,yes,,no_bias
105,if,non,str,no,eff,no_bias
105,if,non,sl,yes,eff,no_bias
105,if,ic1,str,no,eff,no_bias
105,if,ic1,sl,yes,eff,no_bias
105,if,ic2,sl,no,eff,no_bias
105,if,ic2,str,yes,eff,no_bias
105,if,ic1,sl,yes,eff,no_bias
105,if,ic1,str,no,eff,no_bias
105,if,ic1,str,no,eff,no_bias
105,if,ic1,sl,yes,eff,no_bias
105,so,non,str,yes,cau,no_bias
105,so,non,sl,no,cau,no_bias
105,if,ic1,sl,yes,eff,no_bias
105,if,ic1,str,no,eff,no_bias
105,and,non,sl,yes,,no_bias
105,and,non,str,no,,no_bias
105,so,non,sl,no,eff,no_bias
105,so,non,str,yes,eff,no_bias
105,so,non,sl,yes,eff,no_bias
105,so,non,str,no,eff,no_bias
106,and,ic1,sl,yes,,no_bias
106,and,ic1,str,no,,no_bias
106,so,non,str,no,cau,no_bias
106,so,non,sl,yes,cau,no_bias
106,and,ic1,sl,yes,,no_bias
106,and,ic1,str,no,,no_bias
106,and,ic2,str,no,,no_bias
106,and,ic2,sl,yes,,no_bias
106,and,non,str,no,,no_bias
106,and,non,sl,yes,,no_bias
106,so,ic2,str,yes,cau,no_bias
106,so,ic2,sl,no,cau,no_bias
106,and,non,sl,no,,no_bias
106,and,non,str,yes,,no_bias
106,and,non,str,yes,,no_bias
106,and,non,sl,no,,no_bias
106,so,ic2,str,no,eff,no_bias
106,so,ic2,sl,yes,eff,no_bias
106,so,ic1,sl,yes,eff,no_bias
106,so,ic1,str,no,eff,no_bias
106,if,ic2,str,no,eff,no_bias
106,if,ic2,sl,yes,eff,no_bias
106,so,ic1,sl,yes,cau,no_bias
106,so,ic1,str,no,cau,no_bias
106,if,non,str,no,eff,no_bias
106,if,non,sl,yes,eff,no_bias
106,if,non,sl,yes,eff,no_bias
106,if,non,str,no,eff,no_bias
106,and,ic1,sl,yes,,no_bias
106,and,ic1,str,no,,no_bias
106,if,non,str,yes,eff,no_bias
106,if,non,sl,no,eff,no_bias
106,so,ic1,sl,yes,eff,no_bias
106,so,ic1,str,no,eff,no_bias
106,so,ic2,sl,yes,eff,no_bias
106,so,ic2,str,no,eff,no_bias
106,and,ic2,sl,yes,,no_bias
106,and,ic2,str,no,,no_bias
106,and,ic2,str,no,,no_bias
106,and,ic2,sl,yes,,no_bias
106,if,ic2,str,no,eff,no_bias
106,if,ic2,sl,yes,eff,no_bias
106,and,ic1,sl,yes,,no_bias
106,and,ic1,str,no,,no_bias
106,so,ic2,str,no,cau,no_bias
106,so,ic2,sl,yes,cau,no_bias
106,if,ic2,sl,yes,eff,no_bias
106,if,ic2,str,no,eff,no_bias
106,so,ic1,sl,yes,cau,no_bias
106,so,ic1,str,no,cau,no_bias
106,and,ic2,str,no,,no_bias
106,and,ic2,sl,yes,,no_bias
106,if,non,str,no,eff,no_bias
106,if,non,sl,yes,eff,no_bias
106,if,ic1,str,no,eff,no_bias
106,if,ic1,sl,yes,eff,no_bias
106,if,ic2,sl,yes,eff,no_bias
106,if,ic2,str,no,eff,no_bias
106,if,ic1,sl,yes,eff,no_bias
106,if,ic1,str,no,eff,no_bias
106,if,ic1,str,no,eff,no_bias
106,if,ic1,sl,yes,eff,no_bias
106,so,non,str,yes,cau,no_bias
106,so,non,sl,no,cau,no_bias
106,if,ic1,sl,yes,eff,no_bias
106,if,ic1,str,no,eff,no_bias
106,and,non,sl,yes,,no_bias
106,and,non,str,no,,no_bias
106,so,non,sl,no,eff,no_bias
106,so,non,str,yes,eff,no_bias
106,so,non,sl,yes,eff,no_bias
106,so,non,str,no,eff,no_bias
107,and,ic1,sl,yes,,no_bias
107,and,ic1,str,no,,no_bias
107,so,non,str,no,cau,no_bias
107,so,non,sl,yes,cau,no_bias
107,and,ic1,sl,yes,,no_bias
107,and,ic1,str,no,,no_bias
107,and,ic2,str,yes,,no_bias
107,and,ic2,sl,no,,no_bias
107,and,non,str,no,,no_bias
107,and,non,sl,yes,,no_bias
107,so,ic2,str,no,cau,no_bias
107,so,ic2,sl,yes,cau,no_bias
107,and,non,sl,yes,,no_bias
107,and,non,str,no,,no_bias
107,and,non,str,no,,no_bias
107,and,non,sl,yes,,no_bias
107,so,ic2,str,no,eff,no_bias
107,so,ic2,sl,yes,eff,no_bias
107,so,ic1,sl,yes,eff,no_bias
107,so,ic1,str,no,eff,no_bias
107,if,ic2,str,yes,eff,no_bias
107,if,ic2,sl,yes,eff,no_bias
107,so,ic1,sl,yes,cau,no_bias
107,so,ic1,str,no,cau,no_bias
107,if,non,str,yes,eff,no_bias
107,if,non,sl,yes,eff,no_bias
107,if,non,sl,yes,eff,no_bias
107,if,non,str,no,eff,no_bias
107,and,ic1,sl,yes,,no_bias
107,and,ic1,str,no,,no_bias
107,if,non,str,yes,eff,no_bias
107,if,non,sl,yes,eff,no_bias
107,so,ic1,sl,yes,eff,no_bias
107,so,ic1,str,no,eff,no_bias
107,so,ic2,sl,yes,eff,no_bias
107,so,ic2,str,no,eff,no_bias
107,and,ic2,sl,yes,,no_bias
107,and,ic2,str,no,,no_bias
107,and,ic2,str,yes,,no_bias
107,and,ic2,sl,yes,,no_bias
107,if,ic2,str,no,eff,no_bias
107,if,ic2,sl,yes,eff,no_bias
107,and,ic1,sl,yes,,no_bias
107,and,ic1,str,no,,no_bias
107,so,ic2,str,yes,cau,no_bias
107,so,ic2,sl,yes,cau,no_bias
107,if,ic2,sl,yes,eff,no_bias
107,if,ic2,str,no,eff,no_bias
107,so,ic1,sl,yes,cau,no_bias
107,so,ic1,str,no,cau,no_bias
107,and,ic2,str,no,,no_bias
107,and,ic2,sl,yes,,no_bias
107,if,non,str,no,eff,no_bias
107,if,non,sl,yes,eff,no_bias
107,if,ic1,str,no,eff,no_bias
107,if,ic1,sl,yes,eff,no_bias
107,if,ic2,sl,yes,eff,no_bias
107,if,ic2,str,no,eff,no_bias
107,if,ic1,sl,yes,eff,no_bias
107,if,ic1,str,no,eff,no_bias
107,if,ic1,str,yes,eff,no_bias
107,if,ic1,sl,no,eff,no_bias
107,so,non,str,yes,cau,no_bias
107,so,non,sl,no,cau,no_bias
107,if,ic1,sl,yes,eff,no_bias
107,if,ic1,str,no,eff,no_bias
107,and,non,sl,yes,,no_bias
107,and,non,str,no,,no_bias
107,so,non,sl,yes,eff,no_bias
107,so,non,str,yes,eff,no_bias
107,so,non,sl,yes,eff,no_bias
107,so,non,str,no,eff,no_bias
108,and,ic1,sl,yes,,no_bias
108,and,ic1,str,no,,no_bias
108,so,non,str,no,cau,no_bias
108,so,non,sl,yes,cau,no_bias
108,and,ic1,sl,yes,,no_bias
108,and,ic1,str,no,,no_bias
108,and,ic2,str,no,,no_bias
108,and,ic2,sl,yes,,no_bias
108,and,non,str,no,,no_bias
108,and,non,sl,yes,,no_bias
108,so,ic2,str,no,cau,no_bias
108,so,ic2,sl,yes,cau,no_bias
108,and,non,sl,yes,,no_bias
108,and,non,str,no,,no_bias
108,and,non,str,no,,no_bias
108,and,non,sl,yes,,no_bias
108,so,ic2,str,yes,eff,no_bias
108,so,ic2,sl,no,eff,no_bias
108,so,ic1,sl,yes,eff,no_bias
108,so,ic1,str,no,eff,no_bias
108,if,ic2,str,no,eff,no_bias
108,if,ic2,sl,yes,eff,no_bias
108,so,ic1,sl,yes,cau,no_bias
108,so,ic1,str,no,cau,no_bias
108,if,non,str,no,eff,no_bias
108,if,non,sl,yes,eff,no_bias
108,if,non,sl,yes,eff,no_bias
108,if,non,str,no,eff,no_bias
108,and,ic1,sl,yes,,no_bias
108,and,ic1,str,no,,no_bias
108,if,non,str,no,eff,no_bias
108,if,non,sl,yes,eff,no_bias
108,so,ic1,sl,yes,eff,no_bias
108,so,ic1,str,no,eff,no_bias
108,so,ic2,sl,yes,eff,no_bias
108,so,ic2,str,no,eff,no_bias
108,and,ic2,sl,yes,,no_bias
108,and,ic2,str,no,,no_bias
108,and,ic2,str,yes,,no_bias
108,and,ic2,sl,no,,no_bias
108,if,ic2,str,no,eff,no_bias
108,if,ic2,sl,yes,eff,no_bias
108,and,ic1,sl,yes,,no_bias
108,and,ic1,str,no,,no_bias
108,so,ic2,str,no,cau,no_bias
108,so,ic2,sl,yes,cau,no_bias
108,if,ic2,sl,yes,eff,no_bias
108,if,ic2,str,no,eff,no_bias
108,so,ic1,sl,yes,cau,no_bias
108,so,ic1,str,no,cau,no_bias
108,and,ic2,str,no,,no_bias
108,and,ic2,sl,yes,,no_bias
108,if,non,str,no,eff,no_bias
108,if,non,sl,yes,eff,no_bias
108,if,ic1,str,no,eff,no_bias
108,if,ic1,sl,yes,eff,no_bias
108,if,ic2,sl,yes,eff,no_bias
108,if,ic2,str,no,eff,no_bias
108,if,ic1,sl,yes,eff,no_bias
108,if,ic1,str,no,eff,no_bias
108,if,ic1,str,no,eff,no_bias
108,if,ic1,sl,yes,eff,no_bias
108,so,non,str,no,cau,no_bias
108,so,non,sl,yes,cau,no_bias
108,if,ic1,sl,yes,eff,no_bias
108,if,ic1,str,no,eff,no_bias
108,and,non,sl,yes,,no_bias
108,and,non,str,no,,no_bias
108,so,non,sl,yes,eff,no_bias
108,so,non,str,no,eff,no_bias
108,so,non,sl,yes,eff,no_bias
108,so,non,str,no,eff,no_bias
109,and,ic1,sl,yes,,no_bias
109,and,ic1,str,no,,no_bias
109,so,non,str,no,cau,no_bias
109,so,non,sl,yes,cau,no_bias
109,and,ic1,sl,yes,,no_bias
109,and,ic1,str,no,,no_bias
109,and,ic2,str,yes,,no_bias
109,and,ic2,sl,no,,no_bias
109,and,non,str,no,,no_bias
109,and,non,sl,yes,,no_bias
109,so,ic2,str,no,cau,no_bias
109,so,ic2,sl,yes,cau,no_bias
109,and,non,sl,yes,,no_bias
109,and,non,str,no,,no_bias
109,and,non,str,no,,no_bias
109,and,non,sl,yes,,no_bias
109,so,ic2,str,no,eff,no_bias
109,so,ic2,sl,yes,eff,no_bias
109,so,ic1,sl,yes,eff,no_bias
109,so,ic1,str,no,eff,no_bias
109,if,ic2,str,yes,eff,no_bias
109,if,ic2,sl,no,eff,no_bias
109,so,ic1,sl,yes,cau,no_bias
109,so,ic1,str,no,cau,no_bias
109,if,non,str,no,eff,no_bias
109,if,non,sl,yes,eff,no_bias
109,if,non,sl,yes,eff,no_bias
109,if,non,str,no,eff,no_bias
109,and,ic1,sl,yes,,no_bias
109,and,ic1,str,no,,no_bias
109,if,non,str,no,eff,no_bias
109,if,non,sl,yes,eff,no_bias
109,so,ic1,sl,yes,eff,no_bias
109,so,ic1,str,no,eff,no_bias
109,so,ic2,sl,no,eff,no_bias
109,so,ic2,str,yes,eff,no_bias
109,and,ic2,sl,yes,,no_bias
109,and,ic2,str,no,,no_bias
109,and,ic2,str,yes,,no_bias
109,and,ic2,sl,no,,no_bias
109,if,ic2,str,no,eff,no_bias
109,if,ic2,sl,yes,eff,no_bias
109,and,ic1,sl,yes,,no_bias
109,and,ic1,str,no,,no_bias
109,so,ic2,str,yes,cau,no_bias
109,so,ic2,sl,no,cau,no_bias
109,if,ic2,sl,no,eff,no_bias
109,if,ic2,str,yes,eff,no_bias
109,so,ic1,sl,no,cau,no_bias
109,so,ic1,str,yes,cau,no_bias
109,and,ic2,str,no,,no_bias
109,and,ic2,sl,yes,,no_bias
109,if,non,str,no,eff,no_bias
109,if,non,sl,yes,eff,no_bias
109,if,ic1,str,no,eff,no_bias
109,if,ic1,sl,yes,eff,no_bias
109,if,ic2,sl,yes,eff,no_bias
109,if,ic2,str,no,eff,no_bias
109,if,ic1,sl,yes,eff,no_bias
109,if,ic1,str,no,eff,no_bias
109,if,ic1,str,yes,eff,no_bias
109,if,ic1,sl,no,eff,no_bias
109,so,non,str,yes,cau,no_bias
109,so,non,sl,no,cau,no_bias
109,if,ic1,sl,yes,eff,no_bias
109,if,ic1,str,no,eff,no_bias
109,and,non,sl,yes,,no_bias
109,and,non,str,no,,no_bias
109,so,non,sl,yes,eff,no_bias
109,so,non,str,no,eff,no_bias
109,so,non,sl,yes,eff,no_bias
109,so,non,str,no,eff,no_bias
110,and,ic1,sl,yes,,no_bias
110,and,ic1,str,no,,no_bias
110,so,non,str,no,cau,no_bias
110,so,non,sl,yes,cau,no_bias
110,and,ic1,sl,yes,,no_bias
110,and,ic1,str,no,,no_bias
